City,Date,lat,lon
Olivehurst,11/18/2010,39.0954484,-121.5521858
Martinez,11/18/2010,38.0193657,-122.1341321
Fresno,11/20/2010,36.7468422,-119.7725868
Orland,11/21/2010,39.7473803,-122.1963748
San Francisco,11/25/2010,37.7749295,-122.4194155
San Francisco,11/25/2010,37.7749295,-122.4194155
Klamath,11/25/2010,41.5265092,-124.0384069
Santa Paula,11/26/2010,34.3541659,-119.0592705
West Hills,11/27/2010,34.1973122,-118.6439809
Anaheim,11/28/2010,33.8352932,-117.9145036
Sacramento,11/28/2010,38.5815719,-121.4943996
La Puente,11/29/2010,34.0200114,-117.9495083
Playa del Rey,11/30/2010,33.9564194,-118.4422317
Menifee,11/30/2010,33.6971468,-117.185294
Bakersfield,12/1/2010,35.3732921,-119.0187125
Orinda,12/1/2010,37.8771476,-122.1796888
Ridgecrest,12/2/2010,35.6224561,-117.6708966
Stevenson Ranch,12/3/2010,34.3931105,-118.5907538
Escondido,12/3/2010,33.1192068,-117.086421
Thousand Oaks,12/3/2010,34.1705609,-118.8375937
Inglewood,12/4/2010,33.9616801,-118.3531311
Los Angeles,12/6/2010,34.0522342,-118.2436849
Chino Hills,12/6/2010,33.9898188,-117.7325848
Santee,12/7/2010,32.8383828,-116.9739167
Fairfield,12/8/2010,38.2493581,-122.0399663
Costa Mesa,12/9/2010,33.6411316,-117.9186689
San Jose,12/9/2010,37.3382082,-121.8863286
Dixon,12/9/2010,38.4454641,-121.8232958
Corona,12/9/2010,33.8752935,-117.5664384
Ventura,12/9/2010,34.274646,-119.2290316
Rohnert Park,12/10/2010,38.3396367,-122.7010984
temecula,12/11/2010,33.4936391,-117.1483648
San Fernando Valley,12/11/2010,34.1825782,-118.4396756
Lake Balboa / Los Angeles,12/12/2010,34.2010832,-118.5010942
Los Angeles,12/13/2010,34.0522342,-118.2436849
Palm Springs,12/15/2010,33.8302961,-116.5452921
Campbell,12/15/2010,37.2871651,-121.9499568
San Jose,12/16/2010,37.3382082,-121.8863286
Valencia,12/17/2010,34.4560447,-118.5713357
San Francisco,12/18/2010,37.7749295,-122.4194155
Bay Point,12/21/2010,38.0290872,-121.9616274
Castro Valley,12/23/2010,37.6940973,-122.0863522
Oakland,12/26/2010,37.8043637,-122.2711137
Fresno,12/26/2010,36.7468422,-119.7725868
Anaheim,12/26/2010,33.8352932,-117.9145036
Los Angeles,12/27/2010,34.0522342,-118.2436849
West Covina,12/27/2010,34.0686208,-117.9389526
Fremont,12/27/2010,37.5482697,-121.9885719
Colusa,12/28/2010,39.2143343,-122.0094175
Redding,12/29/2010,40.5865396,-122.3916754
Napa,12/30/2010,38.2975381,-122.286865
Cayucos,12/30/2010,35.4427511,-120.8921254
Carmel,12/31/2010,36.5552386,-121.9232879
Temecula,12/31/2010,33.4936391,-117.1483648
Long Beach,12/31/2010,33.7700504,-118.1937395
Redlands,1/1/2011,34.0555693,-117.1825381
Murrieta,1/1/2011,33.5539143,-117.2139232
Moreno Valley,1/2/2011,33.9424658,-117.2296717
Crescent City,1/2/2011,41.7557501,-124.2025913
National City,1/3/2011,32.6781085,-117.0991967
Winchester,1/4/2011,33.706966,-117.0844733
North Highlands,1/5/2011,38.6857362,-121.3721745
San Francisco,1/5/2011,37.7749295,-122.4194155
Wildomar,1/6/2011,33.5989126,-117.2800372
Wildomar,1/6/2011,33.5989126,-117.2800372
Wildomar,1/6/2011,33.5989126,-117.2800372
Murrieta,1/6/2011,33.5539143,-117.2139232
Wildomar,1/6/2011,33.5989126,-117.2800372
Murrieta/Wildomar,1/6/2011,33.6733523,-117.2060841
Menifee,1/6/2011,33.6971468,-117.185294
Murrieta,1/6/2011,33.5539143,-117.2139232
Murrieta,1/6/2011,33.5539143,-117.2139232
Lake Elsinore,1/6/2011,33.6680772,-117.3272615
Temecula,1/6/2011,33.4936391,-117.1483648
Vista,1/7/2011,33.2000368,-117.2425355
Brentwood,1/9/2011,37.931868,-121.6957863
O'Neals,1/10/2011,37.1269961,-119.6954483
Mira Mesa,1/10/2011,32.9184763,-117.1382404
Garden Grove,1/11/2011,33.7739053,-117.9414477
Diamond Bar to Riverside,1/12/2011,34.0286226,-117.8103367
San Jose,1/12/2011,37.3382082,-121.8863286
Davis,1/14/2011,38.5449065,-121.7405167
Valley Village,1/15/2011,34.1633045,-118.3841777
Burbank,1/15/2011,34.1808392,-118.3089661
Dealth Valley,1/16/2011,36.5322649,-116.9325408
South San Francisco,1/16/2011,37.654656,-122.4077498
American Canyon,1/18/2011,38.1749178,-122.2608044
Citrus Heights,1/19/2011,38.7071247,-121.2810611
Napa,1/21/2011,38.2975381,-122.286865
Tehachapi,1/23/2011,35.1321877,-118.4489739
Simi Valley,1/23/2011,34.2694474,-118.781482
Lancaster,1/24/2011,34.6867846,-118.1541632
San Ramon,1/25/2011,37.7799273,-121.9780153
Riverside,1/25/2011,33.9533487,-117.3961564
San Francisco,1/26/2011,37.7749295,-122.4194155
El Cajon,1/27/2011,32.7947731,-116.9625269
Watsonville,1/27/2011,36.910231,-121.7568946
Los Angeles,1/27/2011,34.0522342,-118.2436849
Encinitas,1/28/2011,33.0369867,-117.2919818
Chino,1/29/2011,34.0122346,-117.688944
Sacramento,1/31/2011,38.5815719,-121.4943996
Redding,2/2/2011,40.5865396,-122.3916754
Aliso Viejo,2/3/2011,33.5676842,-117.7256083
San Diego,2/5/2011,32.715738,-117.1610838
Roseville,2/5/2011,38.7521235,-121.2880059
Indio,2/5/2011,33.7205771,-116.2155619
Pomona,2/5/2011,34.055103,-117.7499909
Huntington Beach,2/5/2011,33.660297,-117.9992265
Seaside,2/6/2011,36.6149217,-121.822098
Fair Oaks,2/6/2011,38.6446264,-121.2721718
Whittier,2/6/2011,33.9791793,-118.032844
Capitola,2/6/2011,36.9752283,-121.953293
Orange County,2/6/2011,33.7174708,-117.8311428
Modesto,2/6/2011,37.6390972,-120.9968782
Redondo Beach,2/7/2011,33.8491816,-118.3884078
Oak Park,2/7/2011,34.1791715,-118.7628685
Oak Park,2/7/2011,34.1791715,-118.7628685
Rancho Cordova,2/8/2011,38.5890723,-121.302728
Lake Forest,2/9/2011,33.6469661,-117.689218
Fresno,2/10/2011,36.7468422,-119.7725868
Bakersfield,2/10/2011,35.3732921,-119.0187125
Laguna Beach,2/10/2011,33.5422475,-117.7831104
Sacramento,2/11/2011,38.5815719,-121.4943996
Lakewood,2/11/2011,33.8536269,-118.1339563
San Diego,2/11/2011,32.715738,-117.1610838
Brea,2/11/2011,33.9166805,-117.9000604
Palos Verdes,2/12/2011,33.7444613,-118.3870173
Carlsbad,2/12/2011,33.1580933,-117.3505939
Clovis,2/12/2011,36.8252277,-119.7029194
San Bernardino,2/13/2011,34.1083449,-117.2897652
Indian Wells,2/15/2011,33.717631,-116.3407549
Parker,2/15/2011,37.2540245,-121.9373561
Santa Maria,2/16/2011,34.9530337,-120.4357191
Apple Valley,2/18/2011,34.5008311,-117.1858759
Chino Hills,2/18/2011,33.9898188,-117.7325848
Sacramento,2/19/2011,38.5815719,-121.4943996
Huntington Beach,2/20/2011,33.660297,-117.9992265
Fullerton,2/20/2011,33.8703596,-117.9242966
San Diego,2/20/2011,32.715738,-117.1610838
Fontana,2/20/2011,34.0922335,-117.435048
Palm Spring/Indio,2/21/2011,33.7775124,-116.2929404
Marysville,2/21/2011,39.1457253,-121.5913547
Redding,2/22/2011,40.5865396,-122.3916754
Prunedale,2/22/2011,36.7757907,-121.6696689
Van Nuys,2/23/2011,34.1898566,-118.451357
Urrieta,2/23/2011,33.5539143,-117.2139232
Cathedral City,2/23/2011,33.7805388,-116.4668036
Carpinteria,2/24/2011,34.3988838,-119.5184564
Escondido,2/24/2011,33.1192068,-117.086421
Oakland,2/26/2011,37.8043637,-122.2711137
Pacific Grove,2/26/2011,36.6177374,-121.9166215
Santa Rosa,2/27/2011,38.440429,-122.7140548
Fresno,2/28/2011,36.7468422,-119.7725868
Imperial Beach,2/28/2011,32.5839444,-117.1130849
Paso Robles,2/28/2011,35.6368759,-120.6545022
West Covina,2/28/2011,34.0686208,-117.9389526
Ridgecrest,2/28/2011,35.6224561,-117.6708966
San Bernardino,3/1/2011,34.1083449,-117.2897652
San Diego,3/2/2011,32.715738,-117.1610838
Escondido,3/2/2011,33.1192068,-117.086421
Irvine,3/2/2011,33.6839473,-117.7946942
Fort Bragg,3/3/2011,39.445723,-123.8052935
Littlerock,3/4/2011,34.521104,-117.9836793
Tracy,3/4/2011,37.7396513,-121.4252227
Downey,3/5/2011,33.9401088,-118.1331593
Vista,3/5/2011,33.2000368,-117.2425355
Valley Center,3/6/2011,33.2183701,-117.0341967
Camp Pendleton,3/6/2011,33.3178416,-117.3205123
Sierraville,3/7/2011,39.5895383,-120.3669804
Van Nuys,3/7/2011,34.1898566,-118.451357
Canoga Park,3/8/2011,34.208254,-118.6058609
W. Sacramento,3/8/2011,38.5804609,-121.530234
Oceanside,3/9/2011,33.1958696,-117.3794834
San Diego,3/10/2011,32.715738,-117.1610838
Running Springs,3/10/2011,34.2077859,-117.1092049
Avalon,3/10/2011,33.3428193,-118.3282279
Carmel,3/10/2011,36.5552386,-121.9232879
Gilroy,3/10/2011,37.0057816,-121.5682751
Los Angeles,3/11/2011,34.0522342,-118.2436849
Orland,3/11/2011,39.7473803,-122.1963748
Santa Cruz,3/12/2011,36.9741171,-122.0307963
Visalia,3/13/2011,36.3302284,-119.2920585
Union City,3/14/2011,37.5933918,-122.0438298
Alhambra,3/14/2011,34.095287,-118.1270146
Canoga Park,3/16/2011,34.208254,-118.6058609
Downey,3/16/2011,33.9401088,-118.1331593
Salinas,3/16/2011,36.6777372,-121.6555013
San Jose,3/19/2011,37.3382082,-121.8863286
Goleta,3/20/2011,34.4358294,-119.8276389
Livermore,3/22/2011,37.6818745,-121.7680088
Shaver Lake,3/22/2011,37.104114,-119.3176258
Los Angeles,3/26/2011,34.0522342,-118.2436849
San Diego,3/26/2011,32.715738,-117.1610838
Modesto,3/26/2011,37.6390972,-120.9968782
Sacramento,3/28/2011,38.5815719,-121.4943996
La Jolla,3/29/2011,32.8328112,-117.2712717
Rancho Cucamonga,3/29/2011,34.1063989,-117.5931084
Yucaipa,3/29/2011,34.033625,-117.0430865
Chico,3/30/2011,39.7284944,-121.8374777
Escondido,3/31/2011,33.1192068,-117.086421
Natomas,4/1/2011,38.5815719,-121.4943996
Escondido,4/2/2011,33.1192068,-117.086421
Boulder Creek,4/3/2011,37.1260578,-122.1221869
San Bernardino,4/3/2011,34.1083449,-117.2897652
Venice,4/4/2011,33.9850469,-118.4694832
Orange,4/4/2011,33.7877944,-117.8531119
Venice,4/4/2011,33.9850469,-118.4694832
Buellton,4/4/2011,34.613597,-120.1926505
West Covina,4/5/2011,34.0686208,-117.9389526
Simi valley,4/5/2011,34.2694474,-118.781482
La Jolla,4/5/2011,32.8328112,-117.2712717
Vacaville,4/5/2011,38.3565773,-121.9877444
San Francisco,4/5/2011,37.7749295,-122.4194155
Garden Grove,4/8/2011,33.7739053,-117.9414477
Corning,4/8/2011,39.9276572,-122.1791556
Huntington Beach,4/8/2011,33.660297,-117.9992265
Fortuna,4/9/2011,40.5981867,-124.1572756
Stockton,4/10/2011,37.9577016,-121.2907796
Los Angeles,4/11/2011,34.0522342,-118.2436849
Rosamond,4/12/2011,34.8641446,-118.1634075
Janesville,4/14/2011,40.2840423,-120.5394232
Banning,4/14/2011,33.9255713,-116.8764103
La Puente,4/14/2011,34.0200114,-117.9495083
Solana Beach,4/14/2011,32.991155,-117.2711481
Visalia,4/14/2011,36.3302284,-119.2920585
Valley acres,4/14/2011,35.2060764,-119.406783
Valley Acres,4/14/2011,35.2060764,-119.406783
Santa Barbara,4/14/2011,34.4208305,-119.6981901
Desert Hot Springs,4/14/2011,33.961124,-116.5016784
San Diego,4/14/2011,32.715738,-117.1610838
Rosamond,4/14/2011,34.8641446,-118.1634075
San Jose,4/15/2011,37.3382082,-121.8863286
Chico,4/15/2011,39.7284944,-121.8374777
San Diego,4/15/2011,32.715738,-117.1610838
Running Springs,4/16/2011,34.2077859,-117.1092049
Rancho Cucamonga,4/16/2011,34.1063989,-117.5931084
Santa Clara,4/17/2011,37.3541079,-121.9552356
Armona,4/17/2011,36.3157833,-119.7084642
Bishop,4/20/2011,37.3614238,-118.3996636
Point Mugu,4/20/2011,34.1124406,-119.102441
Corona,4/20/2011,33.8752935,-117.5664384
Fort Bragg,4/21/2011,39.445723,-123.8052935
Hollister,4/22/2011,36.8524545,-121.4016021
Lodi,4/23/2011,38.1341477,-121.2722194
Orland,4/23/2011,39.7473803,-122.1963748
Fullerton,4/24/2011,33.8703596,-117.9242966
Carpinteria,4/25/2011,34.3988838,-119.5184564
Carpinteria,4/25/2011,34.3988838,-119.5184564
Pacoima/Tujunga,4/26/2011,34.3699733,-118.280109
San Jose,4/26/2011,37.3382082,-121.8863286
Los Angeles,4/28/2011,34.0522342,-118.2436849
San Jose,4/29/2011,37.3382082,-121.8863286
San Jose,4/29/2011,37.3382082,-121.8863286
Mojave Desert,4/30/2011,35.4166495,-115.5841649
San Jose,5/1/2011,37.3382082,-121.8863286
Santa Monica,5/2/2011,34.0194543,-118.4911912
Santa Monica,5/2/2011,34.0194543,-118.4911912
Redwood City,5/3/2011,37.4852152,-122.2363548
Upland,5/3/2011,34.09751,-117.6483876
Woodland Hills,5/3/2011,34.165357,-118.6089752
Venice,5/3/2011,33.9850469,-118.4694832
San Jose,5/3/2011,37.3382082,-121.8863286
San Francisco,5/4/2011,37.7749295,-122.4194155
Topanga Canyon,5/6/2011,34.0919452,-118.6021321
Mendocino,5/6/2011,39.3076744,-123.7994591
Sacramento,5/7/2011,38.5815719,-121.4943996
Visalia,5/8/2011,36.3302284,-119.2920585
Oroville,5/8/2011,39.5137752,-121.556359
Comptche,5/8/2011,39.2646413,-123.5913484
Walnut Creek,5/8/2011,37.9100783,-122.0651819
Palo Cedro,5/9/2011,40.5637631,-122.2388916
Sacramento,5/9/2011,38.5815719,-121.4943996
Nice,5/9/2011,39.1232253,-122.848327
Palo Alto,5/10/2011,37.4418834,-122.1430195
Red Bluff,5/11/2011,40.1784886,-122.2358302
North Palm Springs,5/11/2011,33.9227924,-116.5430685
Escondido,5/11/2011,33.1192068,-117.086421
Hermosa Beach,5/13/2011,33.8622366,-118.3995194
Buena Park,5/15/2011,33.8675143,-117.9981181
Fontanna,5/15/2011,34.0922335,-117.435048
Fullerton,5/16/2011,33.8703596,-117.9242966
Hayward,5/19/2011,37.6688205,-122.0807964
Arcata,5/19/2011,40.8665166,-124.0828396
Lincoln,5/20/2011,38.891565,-121.2930079
Woodland Hills,5/20/2011,34.165357,-118.6089752
El Segundo,5/22/2011,33.9191799,-118.4164652
Lakeside,5/24/2011,32.8572718,-116.9222488
San Diego,5/24/2011,32.715738,-117.1610838
San Leandro,5/24/2011,37.7249296,-122.1560768
Huntington Beach,5/28/2011,33.660297,-117.9992265
Modesto,5/29/2011,37.6390972,-120.9968782
Fremont,5/29/2011,37.5482697,-121.9885719
Redding,5/30/2011,40.5865396,-122.3916754
Huntington Beach,5/30/2011,33.660297,-117.9992265
Elk Grove,6/1/2011,38.4087993,-121.3716178
Montclair,6/2/2011,34.0775104,-117.6897776
Upland,6/2/2011,34.09751,-117.6483876
Arcata,6/2/2011,40.8665166,-124.0828396
Sun Valley,6/3/2011,34.2279298,-118.3812562
Solvang,6/3/2011,34.5958201,-120.1376481
Downey,6/4/2011,33.9401088,-118.1331593
Vacaville,6/4/2011,38.3565773,-121.9877444
Apple Valley (above),6/6/2011,36.778261,-119.4179324
Rancho Mirage,6/7/2011,33.739744,-116.41279
Antioch,6/10/2011,38.0049214,-121.805789
San pedro,6/11/2011,33.7360619,-118.2922461
Pinole,6/14/2011,38.0043667,-122.2988587
Santa Rosa,6/15/2011,38.440429,-122.7140548
Redding,6/16/2011,40.5865396,-122.3916754
Anaheim,6/16/2011,33.8352932,-117.9145036
Redondo Beach,6/17/2011,33.8491816,-118.3884078
Spring Valley,6/18/2011,32.744774,-116.998916
North Hills,6/20/2011,34.235822,-118.4849365
Mountain View,6/20/2011,37.3860517,-122.0838511
Santa Cruz,6/21/2011,36.9741171,-122.0307963
San Fernando Valley,6/21/2011,34.1825782,-118.4396756
Simi Valley,6/21/2011,34.2694474,-118.781482
Vacaville,6/21/2011,38.3565773,-121.9877444
San Geronimo,6/23/2011,38.0132562,-122.6638731
Citrus Heights,6/24/2011,38.7071247,-121.2810611
Fontana,6/25/2011,34.0922335,-117.435048
Willits,6/26/2011,39.4096079,-123.3555656
Porterville,6/29/2011,36.06523,-119.0167679
San Diego,6/29/2011,32.715738,-117.1610838
Modesto,6/29/2011,37.6390972,-120.9968782
Modesto,6/29/2011,37.6390972,-120.9968782
Rancho Palos Verdes,6/29/2011,33.7444613,-118.3870173
Visalia,6/29/2011,36.3302284,-119.2920585
San Diego,6/30/2011,32.715738,-117.1610838
Woodland,7/1/2011,38.6785157,-121.7732971
Seaside,7/1/2011,36.6149217,-121.822098
Temecula,7/1/2011,33.4936391,-117.1483648
Ramona,7/2/2011,33.0376384,-116.8765386
Burbank,7/3/2011,34.1808392,-118.3089661
Fresno,7/3/2011,36.7468422,-119.7725868
Chino,7/4/2011,34.0122346,-117.688944
Ocean Beach,7/4/2011,32.7494988,-117.2470353
Morgan Hill,7/4/2011,37.1305012,-121.6543901
Escondido/Valley Center,7/4/2011,33.1792854,-117.0236059
Redond Beach,7/4/2011,33.8491816,-118.3884078
West Hills,7/4/2011,34.1973122,-118.6439809
El Cajon,7/4/2011,32.7947731,-116.9625269
Ferndale,7/4/2011,40.5762406,-124.2639442
Hawthorne,7/4/2011,33.9164032,-118.3525748
Escondido/Valley Center,7/4/2011,33.1792854,-117.0236059
Elk Grove,7/4/2011,38.4087993,-121.3716178
Redding,7/4/2011,40.5865396,-122.3916754
Arcata,7/4/2011,40.8665166,-124.0828396
San Pedro,7/4/2011,33.7360619,-118.2922461
Fresno,7/5/2011,36.7468422,-119.7725868
Palm Desert,7/5/2011,33.7222445,-116.3744556
San Jacinto,7/5/2011,33.7839084,-116.958635
Fillmore,7/5/2011,34.3991639,-118.918154
Sacramento,7/8/2011,38.5815719,-121.4943996
Arcata,7/9/2011,40.8665166,-124.0828396
East Los Angeles,7/10/2011,34.0224417,-118.1669736
West Hills,7/10/2011,34.1973122,-118.6439809
Oakdale,7/11/2011,37.7665947,-120.8471545
Coarsegold,7/13/2011,37.2621686,-119.7009834
Keyes,7/14/2011,37.5565994,-120.9154858
San Fernando Valley,7/15/2011,34.1825782,-118.4396756
Apple Valley,7/16/2011,34.5008311,-117.1858759
Indio,7/17/2011,33.7205771,-116.2155619
Palomar Mountain,7/17/2011,33.3375533,-116.8745164
Fresno (near; on Interstate 5),7/17/2011,36.778261,-119.4179324
Los Banos (approx 10 miles east of),7/18/2011,36.778261,-119.4179324
Turlock,7/18/2011,37.4946568,-120.8465941
Salinas,7/19/2011,36.6777372,-121.6555013
Folsom,7/19/2011,38.6779591,-121.1760583
San Diego,7/20/2011,32.715738,-117.1610838
Paradise,7/20/2011,39.7596061,-121.6219177
Redlands,7/21/2011,34.0555693,-117.1825381
Hemet,7/21/2011,33.7475203,-116.9719684
Yucca Valley,7/21/2011,34.1141743,-116.432235
Redlands,7/22/2011,34.0555693,-117.1825381
Yucaipa,7/23/2011,34.033625,-117.0430865
Anaheim,7/23/2011,33.8352932,-117.9145036
Oxnard,7/24/2011,34.1975048,-119.1770516
Hemet,7/24/2011,33.7475203,-116.9719684
Oceanside,7/25/2011,33.1958696,-117.3794834
La Habra,7/28/2011,33.9319578,-117.9461734
Concord,7/29/2011,37.9779776,-122.0310733
Los Angeles,7/30/2011,34.0522342,-118.2436849
Squaw Valley,7/30/2011,39.1969804,-120.2357055
Bakersfield,7/30/2011,35.3732921,-119.0187125
San Diego (ranch environment),7/31/2011,36.778261,-119.4179324
Lakeside,7/31/2011,32.8572718,-116.9222488
San Francisco,8/1/2011,37.7749295,-122.4194155
Rocklin,8/2/2011,38.7907339,-121.2357828
Lakeside,8/2/2011,32.8572718,-116.9222488
Riverside,8/2/2011,33.9533487,-117.3961564
Harbor City,8/2/2011,33.7906551,-118.2965084
Arcata,8/3/2011,40.8665166,-124.0828396
Mount Shasta,8/3/2011,41.3098746,-122.3105666
San Jose,8/4/2011,37.3382082,-121.8863286
Long Beach,8/5/2011,33.7700504,-118.1937395
Canyon Lake,8/6/2011,33.6850215,-117.2730931
Long Beach,8/6/2011,33.7700504,-118.1937395
Campbell,8/6/2011,37.2871651,-121.9499568
Big Sur,8/7/2011,36.2704212,-121.807976
El Cajon,8/7/2011,32.7947731,-116.9625269
Morada,8/8/2011,38.0385329,-121.2457797
Felton,8/8/2011,37.0513374,-122.0732973
Norwalk,8/8/2011,33.9022367,-118.081733
Vista,8/8/2011,33.2000368,-117.2425355
Buena park,8/11/2011,33.8675143,-117.9981181
Napa,8/12/2011,38.2975381,-122.286865
Temecula,8/12/2011,33.4936391,-117.1483648
El Centro,8/12/2011,32.792,-115.5630514
Twenty Nine Palms,8/12/2011,34.1355582,-116.0541689
Encinitas,8/12/2011,33.0369867,-117.2919818
Fairfield,8/13/2011,38.2493581,-122.0399663
Woodland Hills,8/13/2011,34.165357,-118.6089752
Apple Valley,8/13/2011,34.5008311,-117.1858759
Carmichael,8/13/2011,38.617127,-121.3282843
El Centro,8/13/2011,32.792,-115.5630514
Truckee,8/13/2011,39.327962,-120.1832533
Firebaugh,8/14/2011,36.8588376,-120.4560072
Auburn,8/14/2011,38.8965654,-121.0768901
Alpine,8/14/2011,32.8350521,-116.7664109
Dinkey Lakes Wilderness,8/15/2011,37.2041125,-119.0581129
Oakdale,8/15/2011,37.7665947,-120.8471545
Fontana,8/17/2011,34.0922335,-117.435048
Long Beach,8/18/2011,33.7700504,-118.1937395
Santa Ana,8/18/2011,33.7455731,-117.8678338
San Jose,8/18/2011,37.3382082,-121.8863286
Yuba City,8/19/2011,39.1404477,-121.6169108
Yucaipa,8/20/2011,34.033625,-117.0430865
Fullerton,8/20/2011,33.8703596,-117.9242966
Ventura,8/20/2011,34.274646,-119.2290316
Brentwood,8/21/2011,37.931868,-121.6957863
Natomas,8/21/2011,38.5815719,-121.4943996
San Clemente,8/21/2011,33.4269728,-117.6119925
San Diego,8/21/2011,32.715738,-117.1610838
Temecula,8/21/2011,33.4936391,-117.1483648
Oakley,8/21/2011,37.9974219,-121.7124536
Temecula,8/21/2011,33.4936391,-117.1483648
Knightsen,8/21/2011,37.9688117,-121.6680084
Discovery Bay,8/21/2011,37.9085357,-121.6002291
Whittier,8/22/2011,33.9791793,-118.032844
Hollister,8/23/2011,36.8524545,-121.4016021
Bakersfield,8/24/2011,35.3732921,-119.0187125
Laguna Niguel,8/24/2011,33.5225261,-117.7075526
Fresno,8/25/2011,36.7468422,-119.7725868
Sunland,8/26/2011,34.2586812,-118.288508
Huntington Beach,8/26/2011,33.660297,-117.9992265
Atwater,8/27/2011,37.3477174,-120.609084
Sacramento,8/28/2011,38.5815719,-121.4943996
Ventura,8/28/2011,34.274646,-119.2290316
Riverside,8/28/2011,33.9533487,-117.3961564
Chula Vista,8/29/2011,32.6400541,-117.0841955
Lancaster,8/29/2011,34.6867846,-118.1541632
Adelanto,8/30/2011,34.5827699,-117.409215
Long Beach,8/30/2011,33.7700504,-118.1937395
Sun Valley,8/31/2011,34.2279298,-118.3812562
Castro Valley,8/31/2011,37.6940973,-122.0863522
Merced,9/2/2011,37.3021632,-120.4829677
Sacramento,9/2/2011,38.5815719,-121.4943996
Pittsburg,9/3/2011,38.0279762,-121.8846806
Mono Springs,9/3/2011,37.3266098,-119.0176179
Visalia,9/4/2011,36.3302284,-119.2920585
Brea,9/4/2011,33.9166805,-117.9000604
Riverside,9/5/2011,33.9533487,-117.3961564
Morgan Hill,9/5/2011,37.1305012,-121.6543901
Escondido,9/7/2011,33.1192068,-117.086421
Hemet,9/7/2011,33.7475203,-116.9719684
Sacramento,9/7/2011,38.5815719,-121.4943996
Blythe,9/8/2011,33.6177725,-114.5882607
Santa Barbara,9/9/2011,34.4208305,-119.6981901
Chula Vista,9/9/2011,32.6400541,-117.0841955
Chula Vista,9/9/2011,32.6400541,-117.0841955
Pebble Beach,9/10/2011,36.5725286,-121.9485937
Landers,9/10/2011,34.266114,-116.3930703
Lincoln,9/10/2011,38.891565,-121.2930079
Los Angeles,9/11/2011,34.0522342,-118.2436849
Cathedral City,9/13/2011,33.7805388,-116.4668036
Lodi,9/14/2011,38.1341477,-121.2722194
Ojai,9/14/2011,34.4480495,-119.242889
Palm Springs (north of),9/14/2011,33.8302961,-116.5452921
Ramona,9/14/2011,33.0376384,-116.8765386
Lake Elsinore,9/14/2011,33.6680772,-117.3272615
Lake Elsinore,9/14/2011,33.6680772,-117.3272615
Perris/Corona/San Clemente,9/14/2011,33.4269728,-117.6119925
Costa Mesa,9/15/2011,33.6411316,-117.9186689
