Column1,Date...Time,City,Date,Month,Year,lat,lon
4593,1/1/2010 0:00,Lemon Grove,1/1/2010,10-Jan,2010,32.7425516,-117.0314172
4597,1/1/2010 0:00,Bonita,1/1/2010,10-Jan,2010,32.6583258,-117.0352904
4596,1/1/2010 0:00,Fresno,1/1/2010,10-Jan,2010,36.7468422,-119.7725868
4591,1/1/2010 0:01,El Cajon,1/1/2010,10-Jan,2010,32.7947731,-116.9625269
4590,1/1/2010 0:01,Spring Valley,1/1/2010,10-Jan,2010,32.744774,-116.998916
4588,1/1/2010 0:03,El Cajon,1/1/2010,10-Jan,2010,32.7947731,-116.9625269
4589,1/1/2010 0:03,Antioch,1/1/2010,10-Jan,2010,38.0049214,-121.805789
4587,1/1/2010 0:10,Mount Helix Park,1/1/2010,10-Jan,2010,32.7670722,-116.9836263
4586,1/1/2010 0:10,La Mesa,1/1/2010,10-Jan,2010,32.7678287,-117.0230839
4585,1/1/2010 0:20,National City,1/1/2010,10-Jan,2010,32.6781085,-117.0991967
4584,1/1/2010 1:00,San Diego,1/1/2010,10-Jan,2010,32.715738,-117.1610838
4583,1/1/2010 12:02,San Diego,1/1/2010,10-Jan,2010,32.715738,-117.1610838
4582,1/1/2010 17:20,Pasadena,1/1/2010,10-Jan,2010,34.1477849,-118.1445155
4581,1/1/2010 19:00,Bakersfield,1/1/2010,10-Jan,2010,35.3732921,-119.0187125
4580,1/2/2010 12:20,Orange,1/2/2010,10-Jan,2010,33.7877944,-117.8531119
4579,1/2/2010 18:00,Sacramento,1/2/2010,10-Jan,2010,38.5815719,-121.4943996
4578,1/4/2010 17:40,Whittier,1/4/2010,10-Jan,2010,33.9791793,-118.032844
4577,1/4/2010 19:00,San Pablo,1/4/2010,10-Jan,2010,37.9621457,-122.3455263
4576,1/4/2010 22:00,El Cajon,1/4/2010,10-Jan,2010,32.7947731,-116.9625269
4575,1/5/2010 2:11,Chula Vista,1/5/2010,10-Jan,2010,32.6400541,-117.0841955
4574,1/5/2010 6:00,Twenty Nine Palms,1/5/2010,10-Jan,2010,34.1355582,-116.0541689
4573,1/6/2010 1:00,San Diego,1/6/2010,10-Jan,2010,32.715738,-117.1610838
4572,1/6/2010 20:00,Pacific Palisades,1/6/2010,10-Jan,2010,34.0356331,-118.5155901
4570,1/9/2010 20:00,Santa Fe Springs,1/9/2010,10-Jan,2010,33.9472359,-118.0853451
4571,1/9/2010 20:00,Freedom (Watsonville),1/9/2010,10-Jan,2010,36.9473733,-121.7903048
4569,1/10/2010 9:43,San Jacinto,1/10/2010,10-Jan,2010,33.7839084,-116.958635
4568,1/10/2010 20:00,Lompoc,1/10/2010,10-Jan,2010,34.6391501,-120.4579409
4567,1/11/2010 17:00,Fairfield,1/11/2010,10-Jan,2010,38.2493581,-122.0399663
4566,1/12/2010 22:45,Ceres,1/12/2010,10-Jan,2010,37.5949316,-120.9577098
4565,1/13/2010 23:25,Modesto,1/13/2010,10-Jan,2010,37.6390972,-120.9968782
4564,1/15/2010 0:18,Carlsbad,1/15/2010,10-Jan,2010,33.1580933,-117.3505939
4561,1/15/2010 1:00,Bakersfield,1/15/2010,10-Jan,2010,35.3732921,-119.0187125
4562,1/15/2010 1:00,Fresno,1/15/2010,10-Jan,2010,36.7468422,-119.7725868
4563,1/15/2010 1:00,North San Juan,1/15/2010,10-Jan,2010,39.3700973,-121.1038655
4560,1/15/2010 16:55,Long Beach,1/15/2010,10-Jan,2010,33.7700504,-118.1937395
4559,1/15/2010 19:30,Whittier,1/15/2010,10-Jan,2010,33.9791793,-118.032844
4558,1/16/2010 19:49,Corona,1/16/2010,10-Jan,2010,33.8752935,-117.5664384
4557,1/16/2010 20:00,Corona,1/16/2010,10-Jan,2010,33.8752935,-117.5664384
4556,1/16/2010 20:50,Grass Valley,1/16/2010,10-Jan,2010,39.2190608,-121.0610606
4555,1/18/2010 20:55,Arroyo Grande,1/18/2010,10-Jan,2010,35.1185868,-120.5907252
4554,1/19/2010 21:05,Azusa,1/19/2010,10-Jan,2010,34.1336186,-117.9075627
4553,1/20/2010 2:00,Pt. Mugu/Oxnard,1/20/2010,10-Jan,2010,34.1285495,-119.1259795
4552,1/20/2010 12:00,San Jose,1/20/2010,10-Jan,2010,37.3382082,-121.8863286
4551,1/23/2010 14:30,Lakewood,1/23/2010,10-Jan,2010,33.8536269,-118.1339563
4550,1/23/2010 15:20,Pacific Grove,1/23/2010,10-Jan,2010,36.6177374,-121.9166215
4549,1/27/2010 11:00,Santa Fe Springs,1/27/2010,10-Jan,2010,33.9472359,-118.0853451
4548,1/28/2010 8:27,Santa Ana,1/28/2010,10-Jan,2010,33.7455731,-117.8678338
4547,1/28/2010 18:10,Perris,1/28/2010,10-Jan,2010,33.7825194,-117.2286478
4546,1/30/2010 19:00,Oakland,1/30/2010,10-Jan,2010,37.8043637,-122.2711137
4545,2/1/2010 6:00,Clovis,2/1/2010,10-Feb,2010,36.8252277,-119.7029194
4544,2/1/2010 19:15,Mare Island,2/1/2010,10-Feb,2010,38.0954755,-122.2724704
4543,2/2/2010 19:00,Beckwourth,2/2/2010,10-Feb,2010,39.8201799,-120.3788225
4541,2/4/2010 5:40,Los Angeles,2/4/2010,10-Feb,2010,34.0522342,-118.2436849
4540,2/6/2010 23:00,Monterey,2/6/2010,10-Feb,2010,36.6002378,-121.8946761
4539,2/7/2010 22:00,Modesto,2/7/2010,10-Feb,2010,37.6390972,-120.9968782
4538,2/8/2010 19:15,Santa Maria,2/8/2010,10-Feb,2010,34.9530337,-120.4357191
4537,2/9/2010 18:00,Kettleman City,2/9/2010,10-Feb,2010,36.0082864,-119.9617998
4536,2/9/2010 21:00,Modesto,2/9/2010,10-Feb,2010,37.6390972,-120.9968782
4535,2/12/2010 20:54,Santa Nella,2/12/2010,10-Feb,2010,38.497135,-122.9666644
4534,2/12/2010 23:30,Ft. Bragg,2/12/2010,10-Feb,2010,39.445723,-123.8052935
4533,2/13/2010 0:15,San Bernardino,2/13/2010,10-Feb,2010,34.1083449,-117.2897652
4532,2/13/2010 9:40,Los Angeles,2/13/2010,10-Feb,2010,34.0522342,-118.2436849
4531,2/13/2010 17:00,Pasadena/Los Angeles,2/13/2010,10-Feb,2010,34.1477849,-118.1445155
4530,2/13/2010 19:00,Sunnyvale,2/13/2010,10-Feb,2010,37.36883,-122.0363496
4529,2/14/2010 22:20,Redding,2/14/2010,10-Feb,2010,40.5865396,-122.3916754
4528,2/15/2010 16:00,Long Beach,2/15/2010,10-Feb,2010,33.7700504,-118.1937395
4527,2/16/2010 19:51,Fontana,2/16/2010,10-Feb,2010,34.0922335,-117.435048
4525,2/18/2010 21:30,San Diego,2/18/2010,10-Feb,2010,32.715738,-117.1610838
4524,2/19/2010 14:30,Woodland Hills,2/19/2010,10-Feb,2010,34.165357,-118.6089752
4523,2/20/2010 12:00,Randsburg,2/20/2010,10-Feb,2010,35.3685739,-117.6581161
4522,2/24/2010 15:30,Santa Rosa,2/24/2010,10-Feb,2010,38.440429,-122.7140548
4521,2/24/2010 19:30,Santa Barbara,2/24/2010,10-Feb,2010,34.4208305,-119.6981901
4520,2/25/2010 7:35,Twin Peaks,2/25/2010,10-Feb,2010,34.2384241,-117.2358006
4519,2/25/2010 20:24,Temple City,2/25/2010,10-Feb,2010,34.1072305,-118.0578456
4518,2/26/2010 14:00,Sonoma,2/26/2010,10-Feb,2010,38.291859,-122.4580356
4517,3/1/2010 6:00,San Diego,3/1/2010,10-Mar,2010,32.715738,-117.1610838
4516,3/1/2010 19:50,Visalia,3/1/2010,10-Mar,2010,36.3302284,-119.2920585
4515,3/1/2010 21:23,Davenport,3/1/2010,10-Mar,2010,37.0135208,-122.1966597
4514,3/1/2010 23:00,Pittsburg,3/1/2010,10-Mar,2010,38.0279762,-121.8846806
4513,3/4/2010 19:45,Ontario,3/4/2010,10-Mar,2010,34.0633443,-117.6508876
4512,3/6/2010 20:00,Eureka,3/6/2010,10-Mar,2010,40.8020712,-124.1636729
4511,3/9/2010 21:30,La Palma,3/9/2010,10-Mar,2010,33.846404,-118.0467306
4510,3/10/2010 0:45,Anaheim,3/10/2010,10-Mar,2010,33.8352932,-117.9145036
4509,3/10/2010 19:00,Livermore,3/10/2010,10-Mar,2010,37.6818745,-121.7680088
4508,3/12/2010 21:00,North Hollywood,3/12/2010,10-Mar,2010,34.187044,-118.3812562
4507,3/14/2010 6:05,Carmel-by-the-Sea,3/14/2010,10-Mar,2010,36.5552386,-121.9232879
4506,3/14/2010 16:00,Pasadena,3/14/2010,10-Mar,2010,34.1477849,-118.1445155
4505,3/15/2010 7:00,Crestline,3/15/2010,10-Mar,2010,34.2419509,-117.2855993
4504,3/15/2010 18:00,Modesto,3/15/2010,10-Mar,2010,37.6390972,-120.9968782
4503,3/16/2010 21:40,Long Beach,3/16/2010,10-Mar,2010,33.7700504,-118.1937395
4502,3/17/2010 10:00,Riverside,3/17/2010,10-Mar,2010,33.9533487,-117.3961564
4501,3/17/2010 16:40,Irvine,3/17/2010,10-Mar,2010,33.6839473,-117.7946942
4500,3/18/2010 21:04,Eureka,3/18/2010,10-Mar,2010,40.8020712,-124.1636729
4499,3/19/2010 20:15,Simi Valley,3/19/2010,10-Mar,2010,34.2694474,-118.781482
4498,3/21/2010 20:30,Stockton,3/21/2010,10-Mar,2010,37.9577016,-121.2907796
4497,3/24/2010 22:15,Stockton,3/24/2010,10-Mar,2010,37.9577016,-121.2907796
4496,3/26/2010 0:00,Bloomington,3/26/2010,10-Mar,2010,34.07029,-117.3958797
4495,3/26/2010 7:45,Del Mar,3/26/2010,10-Mar,2010,32.9594891,-117.2653146
4494,3/26/2010 12:00,Elk Grove,3/26/2010,10-Mar,2010,38.4087993,-121.3716178
4493,3/26/2010 17:20,San Francisco,3/26/2010,10-Mar,2010,37.7749295,-122.4194155
4492,3/26/2010 21:50,San Jose,3/26/2010,10-Mar,2010,37.3382082,-121.8863286
4491,3/27/2010 0:10,Valencia,3/27/2010,10-Mar,2010,34.4560447,-118.5713357
4490,3/27/2010 13:00,Bakersfield,3/27/2010,10-Mar,2010,35.3732921,-119.0187125
4489,3/27/2010 23:00,Los Angeles,3/27/2010,10-Mar,2010,34.0522342,-118.2436849
4487,3/28/2010 21:30,Modesto,3/28/2010,10-Mar,2010,37.6390972,-120.9968782
4488,3/28/2010 21:30,Monterey,3/28/2010,10-Mar,2010,36.6002378,-121.8946761
4486,3/28/2010 21:50,Burbank,3/28/2010,10-Mar,2010,34.1808392,-118.3089661
4485,3/29/2010 20:15,Los Angeles,3/29/2010,10-Mar,2010,34.0522342,-118.2436849
4484,3/31/2010 19:00,Modesto,3/31/2010,10-Mar,2010,37.6390972,-120.9968782
4483,3/31/2010 20:15,North Hollywood,3/31/2010,10-Mar,2010,34.187044,-118.3812562
4482,4/2/2010 4:50,Santa Ana,4/2/2010,10-Apr,2010,33.7455731,-117.8678338
4481,4/2/2010 21:00,La Quinta,4/2/2010,10-Apr,2010,33.6633573,-116.3100095
4480,4/3/2010 11:16,Monterey,4/3/2010,10-Apr,2010,36.6002378,-121.8946761
4479,4/4/2010 0:00,Modesto,4/4/2010,10-Apr,2010,37.6390972,-120.9968782
4478,4/4/2010 18:52,Los Angeles,4/4/2010,10-Apr,2010,34.0522342,-118.2436849
4477,4/6/2010 20:57,San Marcos,4/6/2010,10-Apr,2010,33.1433723,-117.1661449
4476,4/7/2010 5:20,Pomona,4/7/2010,10-Apr,2010,34.055103,-117.7499909
4475,4/8/2010 5:15,Westchester,4/8/2010,10-Apr,2010,33.9625905,-118.3987842
4474,4/8/2010 9:45,Downey,4/8/2010,10-Apr,2010,33.9401088,-118.1331593
4473,4/8/2010 15:15,Salinas,4/8/2010,10-Apr,2010,36.6777372,-121.6555013
4472,4/8/2010 19:37,San Diego,4/8/2010,10-Apr,2010,32.715738,-117.1610838
4471,4/8/2010 21:45,Pomona,4/8/2010,10-Apr,2010,34.055103,-117.7499909
4470,4/9/2010 1:14,Oakland,4/9/2010,10-Apr,2010,37.8043637,-122.2711137
4469,4/10/2010 17:30,San Diego,4/10/2010,10-Apr,2010,32.715738,-117.1610838
4468,4/11/2010 2:00,Rialto,4/11/2010,10-Apr,2010,34.1064001,-117.3703235
4467,4/14/2010 21:00,Santa Cruz,4/14/2010,10-Apr,2010,36.9741171,-122.0307963
4466,4/15/2010 21:00,Ventura,4/15/2010,10-Apr,2010,34.274646,-119.2290316
4465,4/15/2010 22:15,Bakersfield,4/15/2010,10-Apr,2010,35.3732921,-119.0187125
4464,4/16/2010 22:15,Santa Cruz,4/16/2010,10-Apr,2010,36.9741171,-122.0307963
4463,4/17/2010 22:10,Nipomo,4/17/2010,10-Apr,2010,35.0427547,-120.4759986
4462,4/18/2010 1:20,Merced,4/18/2010,10-Apr,2010,37.3021632,-120.4829677
4461,4/18/2010 13:33,Colton,4/18/2010,10-Apr,2010,34.0739016,-117.3136547
4460,4/19/2010 21:25,Porterville,4/19/2010,10-Apr,2010,36.06523,-119.0167679
4459,4/20/2010 20:45,San Clemente,4/20/2010,10-Apr,2010,33.4269728,-117.6119925
4458,4/21/2010 19:30,Sherman Oaks,4/21/2010,10-Apr,2010,34.1489719,-118.451357
4457,4/21/2010 22:00,Squaw Valley,4/21/2010,10-Apr,2010,39.1969804,-120.2357055
4456,4/22/2010 17:35,Claremont,4/22/2010,10-Apr,2010,34.0966764,-117.7197785
4455,4/22/2010 22:50,Santa Barbara,4/22/2010,10-Apr,2010,34.4208305,-119.6981901
4454,4/22/2010 23:05,Santa Barbara,4/22/2010,10-Apr,2010,34.4208305,-119.6981901
4453,4/23/2010 3:00,Los Altos Hills,4/23/2010,10-Apr,2010,37.3796627,-122.1374637
4452,4/23/2010 21:40,Yorba Linda,4/23/2010,10-Apr,2010,33.8886259,-117.8131125
4451,4/23/2010 23:00,Corona,4/23/2010,10-Apr,2010,33.8752935,-117.5664384
4450,4/24/2010 13:00,West Covina,4/24/2010,10-Apr,2010,34.0686208,-117.9389526
4449,4/24/2010 21:00,Lake Elsinore,4/24/2010,10-Apr,2010,33.6680772,-117.3272615
4448,4/25/2010 22:00,Lake Elsinore,4/25/2010,10-Apr,2010,33.6680772,-117.3272615
4447,4/26/2010 19:45,Laguna Hills,4/26/2010,10-Apr,2010,33.590277,-117.6962824
4446,4/28/2010 21:30,Capitola,4/28/2010,10-Apr,2010,36.9752283,-121.953293
4445,5/1/2010 1:00,San Carlos,5/1/2010,10-May,2010,37.5071591,-122.2605222
4444,5/1/2010 9:45,San Bernardino,5/1/2010,10-May,2010,34.1083449,-117.2897652
4443,5/1/2010 21:05,Santa Cruz,5/1/2010,10-May,2010,36.9741171,-122.0307963
4442,5/2/2010 2:50,Los Angeles,5/2/2010,10-May,2010,34.0522342,-118.2436849
4441,5/2/2010 20:40,Berkeley,5/2/2010,10-May,2010,37.8715926,-122.272747
4440,5/2/2010 23:00,Wilmington,5/2/2010,10-May,2010,33.7857948,-118.2643567
4439,5/3/2010 21:35,Ukiah,5/3/2010,10-May,2010,39.1501709,-123.2077831
4438,5/4/2010 21:20,Santa Clarita,5/4/2010,10-May,2010,34.3916641,-118.542586
4437,5/4/2010 22:15,Pollock Pines,5/4/2010,10-May,2010,38.7612923,-120.5865935
4436,5/5/2010 21:30,Palm Springs,5/5/2010,10-May,2010,33.8302961,-116.5452921
4435,5/6/2010 12:08,Caviota,5/6/2010,10-May,2010,34.4716558,-120.2148716
4434,5/6/2010 21:20,Sacramento,5/6/2010,10-May,2010,38.5815719,-121.4943996
4433,5/6/2010 23:23,Fairfield,5/6/2010,10-May,2010,38.2493581,-122.0399663
4432,5/7/2010 21:00,Oakland,5/7/2010,10-May,2010,37.8043637,-122.2711137
4431,5/8/2010 1:00,Los Angeles,5/8/2010,10-May,2010,34.0522342,-118.2436849
4430,5/8/2010 22:11,Mill Valley,5/8/2010,10-May,2010,37.9060368,-122.5449763
4429,5/9/2010 22:00,Fairfield,5/9/2010,10-May,2010,38.2493581,-122.0399663
4428,5/9/2010 22:01,Escondido,5/9/2010,10-May,2010,33.1192068,-117.086421
4427,5/10/2010 21:40,Trinidad,5/10/2010,10-May,2010,41.059291,-124.1431246
4426,5/11/2010 17:10,Big Sur,5/11/2010,10-May,2010,36.2704212,-121.807976
4425,5/12/2010 11:25,Palo Cedro,5/12/2010,10-May,2010,40.5637631,-122.2388916
4424,5/12/2010 12:30,Livermore,5/12/2010,10-May,2010,37.6818745,-121.7680088
4423,5/13/2010 21:27,Tujunga,5/13/2010,10-May,2010,34.2586812,-118.288508
4422,5/14/2010 0:48,Temecula,5/14/2010,10-May,2010,33.4936391,-117.1483648
4421,5/16/2010 0:01,Bloomington,5/16/2010,10-May,2010,34.07029,-117.3958797
4420,5/19/2010 3:00,EL Cerrito,5/19/2010,10-May,2010,37.9161326,-122.310765
4419,5/20/2010 1:00,Chino,5/20/2010,10-May,2010,34.0122346,-117.688944
4418,5/21/2010 0:05,San Jose,5/21/2010,10-May,2010,37.3382082,-121.8863286
4417,5/21/2010 23:34,Riverside,5/21/2010,10-May,2010,33.9533487,-117.3961564
4416,5/22/2010 20:15,San Francisco,5/22/2010,10-May,2010,37.7749295,-122.4194155
4415,5/23/2010 2:00,Los Gatos,5/23/2010,10-May,2010,37.2358078,-121.9623751
4414,5/25/2010 21:30,Los Angeles,5/25/2010,10-May,2010,34.0522342,-118.2436849
4413,5/25/2010 21:48,La Mesa,5/25/2010,10-May,2010,32.7678287,-117.0230839
4412,5/26/2010 20:30,Santa Ana,5/26/2010,10-May,2010,33.7455731,-117.8678338
4411,5/26/2010 22:00,Claremont,5/26/2010,10-May,2010,34.0966764,-117.7197785
4410,5/26/2010 23:25,Norwalk,5/26/2010,10-May,2010,33.9022367,-118.081733
4409,5/27/2010 17:58,Palmdale,5/27/2010,10-May,2010,34.5794343,-118.1164613
4408,5/27/2010 21:00,Apple Valley,5/27/2010,10-May,2010,34.5008311,-117.1858759
4407,5/27/2010 22:15,Ventura,5/27/2010,10-May,2010,34.274646,-119.2290316
4406,5/28/2010 2:37,Patterson,5/28/2010,10-May,2010,37.4716001,-121.129656
4405,5/29/2010 2:00,Commerce,5/29/2010,10-May,2010,34.0005691,-118.1597929
4404,5/29/2010 23:10,Santa Cruz,5/29/2010,10-May,2010,36.9741171,-122.0307963
4403,5/30/2010 2:30,Granite Bay,5/30/2010,10-May,2010,38.7632345,-121.1638361
4402,5/31/2010 11:15,Thousand Oaks,5/31/2010,10-May,2010,34.1705609,-118.8375937
4401,6/2/2010 4:30,Anaheim Hills,6/2/2010,10-Jun,2010,33.8508021,-117.7490656
4400,6/2/2010 19:10,Hollywood,6/2/2010,10-Jun,2010,34.0928092,-118.3286614
4399,6/2/2010 23:00,Happy Valley,6/2/2010,10-Jun,2010,40.4505502,-122.4053018
4398,6/2/2010 23:15,Modesto,6/2/2010,10-Jun,2010,37.6390972,-120.9968782
4397,6/3/2010 14:00,Anaheim,6/3/2010,10-Jun,2010,33.8352932,-117.9145036
4396,6/5/2010 23:32,Sacramento,6/5/2010,10-Jun,2010,38.5815719,-121.4943996
4394,6/6/2010 11:15,Lake Elsinore,6/6/2010,10-Jun,2010,33.6680772,-117.3272615
4395,6/6/2010 11:15,Lake Elsinore,6/6/2010,10-Jun,2010,33.6680772,-117.3272615
4393,6/6/2010 21:00,Montclair,6/6/2010,10-Jun,2010,34.0775104,-117.6897776
4392,6/6/2010 22:00,Merced,6/6/2010,10-Jun,2010,37.3021632,-120.4829677
4391,6/7/2010 3:50,Banning,6/7/2010,10-Jun,2010,33.9255713,-116.8764103
4390,6/7/2010 20:00,San Diego,6/7/2010,10-Jun,2010,32.715738,-117.1610838
4389,6/9/2010 4:50,Visalia,6/9/2010,10-Jun,2010,36.3302284,-119.2920585
4387,6/10/2010 21:30,Pico Rivera,6/10/2010,10-Jun,2010,33.9830688,-118.096735
4388,6/10/2010 21:30,Red Bluff - Dribble Creek Subdivision,6/10/2010,10-Jun,2010,36.778261,-119.4179324
4386,6/12/2010 16:00,Verdi,6/12/2010,10-Jun,2010,39.5183106,-119.9887669
4385,6/12/2010 20:00,San Jacinto,6/12/2010,10-Jun,2010,33.7839084,-116.958635
4384,6/12/2010 21:00,Indio,6/12/2010,10-Jun,2010,33.7205771,-116.2155619
4383,6/13/2010 22:24,Hesperia,6/13/2010,10-Jun,2010,34.4263886,-117.3008784
4382,6/14/2010 16:00,Irvine,6/14/2010,10-Jun,2010,33.6839473,-117.7946942
4381,6/14/2010 18:10,Burbank,6/14/2010,10-Jun,2010,34.1808392,-118.3089661
4380,6/14/2010 21:11,Huntington Beach,6/14/2010,10-Jun,2010,33.660297,-117.9992265
4379,6/15/2010 21:20,Placentia,6/15/2010,10-Jun,2010,33.8722371,-117.8703363
4378,6/16/2010 1:50,Los Banos,6/16/2010,10-Jun,2010,37.0582786,-120.8499151
4377,6/17/2010 21:33,Riverside,6/17/2010,10-Jun,2010,33.9533487,-117.3961564
4376,6/18/2010 3:08,Stockton,6/18/2010,10-Jun,2010,37.9577016,-121.2907796
4375,6/19/2010,Pebble Beach (U. S. Open tournament),6/19/2010,10-Jun,2010,36.778261,-119.4179324
4374,6/19/2010 23:00,Laguna Niguel,6/19/2010,10-Jun,2010,33.5225261,-117.7075526
4373,6/20/2010 18:40,Napa,6/20/2010,10-Jun,2010,38.2975381,-122.286865
4372,6/21/2010 11:45,Glendale,6/21/2010,10-Jun,2010,34.1425078,-118.255075
4371,6/21/2010 16:45,Carlsbad,6/21/2010,10-Jun,2010,33.1580933,-117.3505939
4370,6/21/2010 23:00,Petaluma,6/21/2010,10-Jun,2010,38.232417,-122.6366524
4369,6/22/2010 7:45,Upland,6/22/2010,10-Jun,2010,34.09751,-117.6483876
4368,6/24/2010 6:25,Fresno,6/24/2010,10-Jun,2010,36.7468422,-119.7725868
4367,6/24/2010 21:40,Redding,6/24/2010,10-Jun,2010,40.5865396,-122.3916754
4366,6/25/2010 10:28,Palmdale,6/25/2010,10-Jun,2010,34.5794343,-118.1164613
4365,6/26/2010 16:55,Carlsbad,6/26/2010,10-Jun,2010,33.1580933,-117.3505939
4364,6/26/2010 19:22,San Diego,6/26/2010,10-Jun,2010,32.715738,-117.1610838
4362,6/27/2010 0:00,Hat Creek,6/27/2010,10-Jun,2010,40.8304382,-121.5135921
4363,6/27/2010 23:12,Monterey,6/27/2010,10-Jun,2010,36.6002378,-121.8946761
4361,6/30/2010 1:00,Garberville,6/30/2010,10-Jun,2010,40.1000828,-123.79492
4360,6/30/2010 3:00,Bakersfield,6/30/2010,10-Jun,2010,35.3732921,-119.0187125
4359,6/30/2010 23:00,Ranchita,6/30/2010,10-Jun,2010,33.2100397,-116.5166835
4358,7/1/2010 15:30,South San Jose,7/1/2010,10-Jul,2010,37.2802362,-121.8362479
4357,7/1/2010 20:00,Rosemead,7/1/2010,10-Jul,2010,34.0805651,-118.072846
4356,7/1/2010 21:00,Ridgecrest,7/1/2010,10-Jul,2010,35.6224561,-117.6708966
4355,7/1/2010 21:40,Palmdale,7/1/2010,10-Jul,2010,34.5794343,-118.1164613
4354,7/1/2010 22:22,Carson,7/1/2010,10-Jul,2010,33.8316745,-118.281693
4353,7/2/2010 21:40,Clovis,7/2/2010,10-Jul,2010,36.8252277,-119.7029194
4352,7/3/2010 21:00,Lemoore,7/3/2010,10-Jul,2010,36.3007835,-119.7829107
4351,7/3/2010 22:25,Rohnert Park,7/3/2010,10-Jul,2010,38.3396367,-122.7010984
4350,7/3/2010 22:42,Riverside,7/3/2010,10-Jul,2010,33.9533487,-117.3961564
4349,7/4/2010 19:30,Highland,7/4/2010,10-Jul,2010,34.1283442,-117.2086513
4347,7/4/2010 20:00,Irvine,7/4/2010,10-Jul,2010,33.6839473,-117.7946942
4348,7/4/2010 20:00,Lodi,7/4/2010,10-Jul,2010,38.1341477,-121.2722194
4346,7/4/2010 21:00,Irvine,7/4/2010,10-Jul,2010,33.6839473,-117.7946942
4345,7/4/2010 21:30,Rancho Santa Margarita,7/4/2010,10-Jul,2010,33.640855,-117.603104
4344,7/4/2010 21:40,Indio,7/4/2010,10-Jul,2010,33.7205771,-116.2155619
4343,7/4/2010 22:00,Selma,7/4/2010,10-Jul,2010,36.5707838,-119.6120765
4342,7/4/2010 22:00,Rio Linda,7/4/2010,10-Jul,2010,38.6910138,-121.4485654
4341,7/4/2010 22:50,Huntington Beach,7/4/2010,10-Jul,2010,33.660297,-117.9992265
4340,7/4/2010 23:00,Orland,7/4/2010,10-Jul,2010,39.7473803,-122.1963748
4339,7/5/2010 21:30,Ridgecrest,7/5/2010,10-Jul,2010,35.6224561,-117.6708966
4338,7/7/2010 22:00,Truckee,7/7/2010,10-Jul,2010,39.327962,-120.1832533
4337,7/8/2010 19:30,Redding,7/8/2010,10-Jul,2010,40.5865396,-122.3916754
4336,7/9/2010 1:59,Antioch,7/9/2010,10-Jul,2010,38.0049214,-121.805789
4335,7/9/2010 13:00,Oakland,7/9/2010,10-Jul,2010,37.8043637,-122.2711137
4334,7/9/2010 22:00,Buellton,7/9/2010,10-Jul,2010,34.613597,-120.1926505
4333,7/9/2010 22:45,Marina del Rey,7/9/2010,10-Jul,2010,33.9802893,-118.4517449
4332,7/9/2010 23:00,Gilroy,7/9/2010,10-Jul,2010,37.0057816,-121.5682751
4331,7/10/2010 22:41,Sylmar,7/10/2010,10-Jul,2010,34.3058279,-118.4571974
4330,7/11/2010 2:00,Ceres,7/11/2010,10-Jul,2010,37.5949316,-120.9577098
4329,7/11/2010 16:10,Alameda,7/11/2010,10-Jul,2010,37.7652065,-122.2416355
4328,7/12/2010 21:00,Burbank,7/12/2010,10-Jul,2010,34.1808392,-118.3089661
4327,7/12/2010 21:13,Tracy,7/12/2010,10-Jul,2010,37.7396513,-121.4252227
4326,7/13/2010 23:34,Laguna Niguel,7/13/2010,10-Jul,2010,33.5225261,-117.7075526
4325,7/14/2010 1:30,Huron,7/14/2010,10-Jul,2010,36.2027308,-120.1029177
4324,7/14/2010 11:15,El Monte/Monterey Park (between),7/14/2010,10-Jul,2010,36.778261,-119.4179324
4323,7/15/2010 10:00,Davis,7/15/2010,10-Jul,2010,38.5449065,-121.7405167
4322,7/15/2010 17:15,Los Feliz,7/15/2010,10-Jul,2010,34.1063307,-118.2848199
4320,7/15/2010 21:00,Huntington Beach,7/15/2010,10-Jul,2010,33.660297,-117.9992265
4321,7/15/2010 21:00,North Hollywood,7/15/2010,10-Jul,2010,34.187044,-118.3812562
4319,7/15/2010 23:00,Berry Creek,7/15/2010,10-Jul,2010,39.6451637,-121.4032995
4318,7/16/2010 3:50,Orange,7/16/2010,10-Jul,2010,33.7877944,-117.8531119
4317,7/16/2010 15:47,Hemet,7/16/2010,10-Jul,2010,33.7475203,-116.9719684
4316,7/16/2010 22:42,Malibu,7/16/2010,10-Jul,2010,34.0259216,-118.7797571
4315,7/16/2010 23:35,San Pedro,7/16/2010,10-Jul,2010,33.7360619,-118.2922461
4314,7/17/2010 0:12,Three Rivers,7/17/2010,10-Jul,2010,36.4388364,-118.9045445
4313,7/18/2010 0:05,Orange,7/18/2010,10-Jul,2010,33.7877944,-117.8531119
4312,7/18/2010 4:00,Los Angeles,7/18/2010,10-Jul,2010,34.0522342,-118.2436849
4311,7/18/2010 22:00,Desert Center,7/18/2010,10-Jul,2010,33.7133313,-115.4004287
4310,7/18/2010 22:15,Coalinga,7/18/2010,10-Jul,2010,36.139678,-120.3601496
4309,7/19/2010 22:22,Nevada City,7/19/2010,10-Jul,2010,39.2615606,-121.0160594
4308,7/20/2010 1:32,National Forest,7/20/2010,10-Jul,2010,37.542448,-119.64454
4307,7/20/2010 9:03,Rocklin,7/20/2010,10-Jul,2010,38.7907339,-121.2357828
